"Player","Pos","Age","Rk","G","MP","Team","GS","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"Paul Millsap","PF",27,"49","78","2375","UTA",78,429,875,0.49,13,39,0.333,416,836,0.498,0.498,264,356,0.742,177,377,554,201,102,80,138,232,1135,"","19.8",".550",".045",".407","8.6","18.8","13.7","14.5","2.3","2.7","11.8","22.4","4.8","2.9","7.6",".154","1.7","1.0","2.7","2.8"
"Paul Pierce","SF",35,"19","77","2575","BOS",77,476,1092,0.436,145,382,0.38,331,710,0.466,0.502,333,423,0.787,45,442,487,370,84,30,214,210,1430,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perry Jones","SF",21,"387","38","280","OKC",1,39,99,0.394,0,2,0,39,97,0.402,0.394,10,15,0.667,12,50,62,10,5,6,15,23,88,"","7.8",".417",".020",".152","5.3","19.1","12.7","5.5","0.9","1.6","12.4","19.6","-0.4","0.4","0.0","-0.003","-5.8","-1.5","-7.3","-0.4"
"Quentin Richardson","SF",32,"456","1","29","NYK",0,1,11,0.091,1,4,0.25,0,7,0,0.136,2,2,1,5,5,10,1,0,0,2,1,5,"","0.7",".210",".364",".182","19.5","20.9","20.2","4.8","0.0","0.0","14.4","22.4","-0.1","0.0","-0.1","-0.181","-7.9","-7.1","-14.9","-0.1"
"Quincy Acy","PF",22,"368","29","342","TOR",0,42,75,0.56,1,2,0.5,41,73,0.562,0.567,31,38,0.816,30,47,77,11,13,15,17,53,116,"","15.9",".632",".027",".507","10.3","16.6","13.4","5.2","2.0","3.5","15.6","14.7","0.7","0.4","1.1",".157","-1.0","1.0","0.1","0.2"
"Quincy Miller","PF",20,"447","7","26","DEN",0,4,12,0.333,0,1,0,4,11,0.364,0.333,1,2,0.5,1,1,2,3,1,0,1,3,9,"","5.9",".349",".083",".167","4.4","4.2","4.3","16.8","1.9","0.0","7.2","23.1","0.0","0.0","0.0","-0.051","-6.6","-2.5","-9.2","0.0"
"Quincy Pondexter","SF",24,"247","59","1243","MEM",1,128,299,0.428,60,152,0.395,68,147,0.463,0.528,59,75,0.787,43,89,132,61,35,6,42,95,375,"","11.0",".565",".508",".251","4.0","8.6","6.3","7.6","1.5","0.4","11.2","13.9","1.7","1.5","3.2",".125","-0.8","0.6","-0.1","0.6"
"Rajon Rondo","PG",26,"198","38","1423","BOS",38,225,465,0.484,12,50,0.24,213,415,0.513,0.497,60,93,0.645,43,169,212,420,70,9,148,96,522,"AS","18.1",".516",".108",".200","3.7","13.6","8.8","49.3","2.6","0.5","22.6","21.7","1.2","2.0","3.2",".108","1.6","0.6","2.2","1.5"
"Ramon Sessions","SG",26,"96","61","1652","CHA",0,276,676,0.408,33,107,0.308,243,569,0.427,0.433,291,347,0.839,27,142,169,230,48,7,104,91,876,"6MOY-12","17.7",".529",".158",".513","1.8","10.1","5.9","25.5","1.5","0.3","11.2","25.7","2.9","0.0","2.9",".084","1.6","-2.0","-0.4","0.7"
"Randy Foye","SG",29,"95","82","2249","UTA",72,293,738,0.397,178,434,0.41,115,304,0.378,0.518,118,144,0.819,17,110,127,167,66,27,92,190,882,"","11.7",".550",".588",".195","0.9","5.8","3.3","11.7","1.5","0.9","10.3","18.1","2.8","0.9","3.7",".080","0.1","-0.7","-0.6","0.8"
"Rashard Lewis","PF",33,"278","55","792","MIA",9,103,249,0.414,51,131,0.389,52,118,0.441,0.516,28,45,0.622,19,102,121,30,21,14,33,67,285,"","11.1",".530",".526",".181","3.1","15.0","9.4","5.7","1.4","1.4","10.9","18.2","0.3","0.9","1.2",".071","-1.5","-1.0","-2.5","-0.1"
"Rasheed Wallace","C",38,"346","21","296","NYK",0,55,142,0.387,22,69,0.319,33,73,0.452,0.465,14,20,0.7,11,72,83,6,13,15,10,40,146,"","16.7",".484",".486",".141","4.2","29.4","16.4","3.5","2.3","4.4","6.2","25.4","0.1","0.6","0.6",".101","-1.0","0.0","-1.0","0.1"
"Ray Allen","SG",37,"101","79","2035","MIA",0,292,651,0.449,139,332,0.419,153,319,0.48,0.555,140,158,0.886,40,177,217,135,67,15,103,129,863,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raymond Felton","PG",28,"82","68","2313","NYK",68,377,882,0.427,93,258,0.36,284,624,0.455,0.48,101,128,0.789,51,143,194,372,94,14,155,130,948,"","15.2",".505",".293",".145","2.5","7.5","4.9","27.0","2.2","0.5","14.2","22.1","2.5","1.7","4.2",".087","0.9","-0.8","0.1","1.2"
"Reggie Evans","PF",32,"251","80","1967","BRK",56,125,261,0.479,0,0,NA,125,261,0.479,0.479,113,222,0.509,260,628,888,43,74,13,111,199,363,"","12.8",".506",".000",".851","15.5","38.0","26.7","3.2","2.0","0.5","23.6","11.0","0.8","3.5","4.3",".105","-1.7","0.0","-1.7","0.1"
"Reggie Jackson","PG",22,"248","70","993","OKC",0,149,325,0.458,24,104,0.231,125,221,0.566,0.495,52,62,0.839,21,145,166,122,29,13,53,84,374,"","14.2",".531",".320",".191","2.6","15.6","9.6","19.3","1.5","1.0","13.1","18.6","1.2","1.3","2.5",".121","-0.4","0.5","0.1","0.5"
"Reggie Williams","SF",26,"347","40","380","CHA",0,57,132,0.432,22,72,0.306,35,60,0.583,0.515,10,21,0.476,8,43,51,39,12,1,19,19,146,"","13.2",".517",".545",".159","2.3","13.3","7.7","18.2","1.7","0.2","11.9","19.2","0.2","0.1","0.3",".035","0.2","-1.6","-1.4","0.1"
"Richard Hamilton","SG",34,"206","50","1088","CHI",45,204,475,0.429,16,52,0.308,188,423,0.444,0.446,66,77,0.857,16,67,83,119,24,5,84,93,490,"","10.6",".481",".109",".162","1.7","7.2","4.4","19.9","1.2","0.3","14.2","25.0","-0.6","0.9","0.4",".016","-2.8","-1.2","-4.0","-0.6"
"Richard Jefferson","SF",32,"331","56","568","GSW",1,62,136,0.456,14,45,0.311,48,91,0.527,0.507,38,53,0.717,5,79,84,31,14,7,23,45,176,"","10.3",".552",".331",".390","1.0","14.9","8.1","8.0","1.3","1.0","12.6","14.4","0.4","0.6","1.0",".081","-1.8","0.6","-1.3","0.1"
"Ricky Rubio","PG",22,"176","57","1691","MIN",47,185,514,0.36,27,92,0.293,158,422,0.374,0.386,211,264,0.799,44,185,229,418,137,5,172,143,608,"","16.2",".482",".179",".514","2.9","12.9","7.7","38.8","4.2","0.2","21.4","21.2","0.4","2.6","3.0",".085","-0.8","1.9","1.1","1.3"
"Robert Sacre","C",23,"412","32","203","LAL",3,18,48,0.375,0,0,NA,18,48,0.375,0.375,7,11,0.636,9,25,34,6,0,10,10,38,43,"","3.4",".407",".000",".229","5.0","13.2","9.2","4.3","0.0","3.6","15.9","13.8","-0.2","0.1","-0.1","-0.024","-8.0","-0.7","-8.8","-0.4"
"Robin Lopez","C",24,"86","82","2136","NOH",82,384,719,0.534,0,0,NA,384,719,0.534,0.534,161,207,0.778,226,236,462,64,32,128,110,167,929,"","18.9",".573",".000",".288","12.4","13.4","12.9","5.3","0.8","5.0","12.0","20.0","4.4","1.2","5.6",".126","1.3","-0.7","0.6","1.4"
"Rodney Stuckey","SG",26,"97","76","2171","DET",24,304,748,0.406,55,182,0.302,249,566,0.44,0.443,213,272,0.783,43,169,212,270,51,17,134,127,876,"","13.0",".505",".243",".364","2.2","9.1","5.6","20.3","1.2","0.6","13.4","21.0","1.7","0.8","2.5",".055","-0.6","-1.3","-1.8","0.1"
"Rodrigue Beaubois","PG",24,"328","45","549","DAL",0,65,176,0.369,21,72,0.292,44,104,0.423,0.429,30,38,0.789,9,48,57,84,19,4,33,54,181,"","10.6",".470",".409",".216","1.9","9.6","5.8","22.6","1.8","0.6","14.6","18.7","0.0","0.4","0.4",".032","-2.3","-0.3","-2.6","-0.1"
"Roger Mason","SG",32,"250","69","1219","NOH",13,132,305,0.433,66,159,0.415,66,146,0.452,0.541,39,43,0.907,11,121,132,74,26,11,51,104,369,"","10.0",".570",".521",".141","1.1","12.0","6.5","9.5","1.2","0.8","13.6","14.3","1.1","0.3","1.4",".057","-1.3","-0.5","-1.9","0.1"
"Ronnie Brewer","SF",27,"330","14","142","OKC",0,6,23,0.261,1,5,0.2,5,18,0.278,0.283,0,0,NA,13,27,40,10,9,0,4,6,13,"","9.1",".283",".217",".000","11.3","20.3","16.2","9.4","3.3","0.0","14.8","8.6","0.0","0.3","0.2",".072","-2.2","1.7","-0.6","0.1"
"Ronnie Brewer","SF",27,"330","46","711","NYK",34,64,175,0.366,22,71,0.31,42,104,0.404,0.429,16,39,0.41,29,71,100,40,34,6,14,27,166,"","10.2",".432",".406",".223","4.6","12.1","8.2","8.4","2.6","0.7","6.8","13.6","0.1","0.7","0.8",".057","-1.6","0.8","-0.8","0.2"
"Ronnie Price","PG",29,"375","39","510","POR",0,39,120,0.325,10,39,0.256,29,81,0.358,0.367,17,24,0.708,13,31,44,73,26,3,34,61,105,"","6.8",".402",".325",".200","2.9","7.2","5.0","21.0","2.7","0.4","20.7","14.8","-0.5","0.3","-0.2","-0.017","-5.4","0.5","-4.9","-0.4"
"Ronny Turiaf","C",30,"363","65","701","LAC",0,49,97,0.505,0,0,NA,49,97,0.505,0.505,23,63,0.365,45,107,152,35,19,35,29,80,121,"","9.4",".485",".000",".649","7.8","17.9","12.9","6.8","1.4","4.2","18.9","10.0","0.1","1.0","1.1",".075","-3.2","1.5","-1.7","0.1"
"Roy Hibbert","C",26,"84","79","2269","IND",79,385,859,0.448,1,4,0.25,384,855,0.449,0.449,166,224,0.741,296,360,656,113,39,206,162,279,937,"DPOY-10","17.3",".489",".005",".261","14.8","17.4","16.1","8.9","0.9","6.7","14.5","22.5","1.3","4.9","6.1",".129","-1.7","1.4","-0.3","0.9"
"Royal Ivey","SG",31,"336","53","698","PHI",5,62,144,0.431,37,88,0.42,25,56,0.446,0.559,9,16,0.563,16,41,57,32,23,3,20,73,170,"","8.1",".563",".611",".111","2.5","6.8","4.6","6.7","1.7","0.3","11.7","11.3","0.5","0.5","1.0",".066","-3.4","0.6","-2.8","-0.1"
"Rudy Gay","SF",26,"24","33","1146","TOR",32,240,565,0.425,44,131,0.336,196,434,0.452,0.464,119,139,0.856,43,169,212,94,57,22,94,95,643,"","17.6",".513",".232",".246","4.4","17.8","11.0","15.3","2.6","1.5","13.1","29.1","0.3","1.4","1.6",".068","1.5","0.3","1.9","1.1"
"Rudy Gay","SF",26,"24","42","1541","MEM",42,281,688,0.408,40,129,0.31,241,559,0.431,0.438,121,156,0.776,56,193,249,108,56,31,104,87,723,"","14.1",".478",".188",".227","4.2","15.1","9.5","12.4","2.0","1.7","12.1","25.7","-0.2","2.6","2.4",".075","-0.2","0.7","0.5","0.9"
"Russell Westbrook","PG",24,"6","82","2861","OKC",82,673,1535,0.438,97,300,0.323,576,1235,0.466,0.47,460,575,0.8,111,317,428,607,145,24,273,189,1903,"MVP-9,DPOY-17,AS,NBA2","23.9",".532",".195",".375","4.8","11.8","8.6","38.4","2.6","0.6","13.2","32.8","7.7","3.9","11.6",".195","4.6","-0.2","4.4","4.6"
"Ryan Anderson","PF",24,"29","81","2503","NOH",22,472,1115,0.423,213,557,0.382,259,558,0.464,0.519,152,180,0.844,191,328,519,97,42,31,97,179,1309,"6MOY-5","18.1",".548",".500",".161","8.9","15.9","12.4","6.9","0.9","1.0","7.5","24.0","5.7","0.8","6.5",".125","4.1","-2.1","2.0","2.5"
"Ryan Hollins","C",28,"311","60","663","LAC",0,70,114,0.614,0,0,NA,70,114,0.614,0.614,66,88,0.75,50,89,139,11,6,34,44,133,206,"","11.3",".674",".000",".772","9.1","15.7","12.5","2.4","0.5","4.3","22.4","13.6","1.0","0.8","1.7",".125","-4.0","0.2","-3.9","-0.3"
"Sam Young","SG",27,"341","56","693","IND",3,58,148,0.392,16,52,0.308,42,96,0.438,0.446,23,43,0.535,26,97,123,42,15,8,33,62,155,"","7.5",".464",".351",".291","4.3","15.3","9.9","9.4","1.2","0.9","16.5","13.2","-0.2","1.1","0.9",".062","-3.5","0.8","-2.7","-0.1"
"Samardo Samuels","C",24,"404","18","196","CLE",1,22,60,0.367,0,1,0,22,59,0.373,0.367,14,24,0.583,10,18,28,8,3,3,6,30,58,"","6.2",".411",".017",".400","5.6","11.2","8.3","6.3","0.8","1.2","7.8","17.4","-0.1","0.0","-0.1","-0.016","-4.6","-1.6","-6.2","-0.2"
"Samuel Dalembert","C",31,"268","47","765","MIL",23,137,253,0.542,1,1,1,136,252,0.54,0.543,38,55,0.691,105,171,276,21,17,53,51,90,313,"","18.6",".565",".004",".217","14.2","24.9","19.4","4.5","1.1","5.1","15.5","18.7","0.9","1.2","2.2",".137","-0.8","0.2","-0.6","0.3"
"Sasha Pavlović","SG",29,"377","39","528","POR",1,42,119,0.353,18,60,0.3,24,59,0.407,0.429,1,6,0.167,7,49,56,32,24,5,14,59,103,"","6.2",".423",".504",".050","1.5","10.9","6.2","8.9","2.4","0.7","10.3","11.8","-0.3","0.4","0.1",".009","-4.9","1.6","-3.3","-0.2"
"Scott Machado","PG",22,"450","6","21","HOU",0,3,6,0.5,0,1,0,3,5,0.6,0.5,2,2,1,0,1,1,6,2,0,8,0,8,"","6.0",".581",".167",".333","0.0","5.3","2.7","44.2","4.8","0.0","53.8","31.0","-0.1","0.0","-0.1","-0.230","-5.9","-2.9","-8.8","0.0"
"Sebastian Telfair","PG",27,"259","13","185","TOR",0,18,62,0.29,10,37,0.27,8,25,0.32,0.371,10,12,0.833,1,15,16,39,9,1,11,20,56,"","10.7",".416",".597",".194","0.6","9.8","5.1","32.5","2.6","0.4","14.1","19.6","0.0","0.1","0.1",".029","-1.8","0.1","-1.7","0.0"
"Sebastian Telfair","PG",27,"259","46","795","PHO",2,94,247,0.381,43,113,0.381,51,134,0.381,0.468,44,57,0.772,12,56,68,114,28,10,53,84,275,"","10.9",".505",".457",".231","1.7","8.2","4.9","21.9","1.8","0.9","16.3","18.2","0.3","0.4","0.7",".042","-1.4","-0.3","-1.7","0.1"
"Serge Ibaka","PF",23,"64","80","2486","OKC",80,446,778,0.573,20,57,0.351,426,721,0.591,0.586,143,191,0.749,222,395,617,43,28,242,125,213,1055,"DPOY-3","19.4",".612",".073",".246","11.1","17.0","14.2","2.8","0.6","7.4","12.7","18.1","5.3","4.1","9.4",".181","0.9","0.7","1.5","2.2"
"Shane Battier","SF",34,"209","72","1786","MIA",20,152,362,0.42,136,316,0.43,16,46,0.348,0.608,32,38,0.842,37,128,165,72,41,55,34,149,472,"6MOY-12","10.7",".623",".873",".105","2.7","8.4","5.7","5.7","1.2","2.5","8.2","11.0","2.8","1.6","4.4",".119","0.9","0.1","1.0","1.4"
"Shannon Brown","SG",27,"171","59","1402","PHO",22,240,571,0.42,39,141,0.277,201,430,0.467,0.454,98,125,0.784,44,105,149,108,59,15,74,92,617,"","13.1",".493",".247",".219","3.5","8.7","6.0","12.8","2.2","0.8","10.6","22.2","0.4","0.8","1.2",".041","-1.1","-0.5","-1.6","0.2"
"Shaun Livingston","PG",27,"229","17","320","WAS",4,24,66,0.364,0,3,0,24,63,0.381,0.364,15,15,1,2,35,37,38,11,2,17,22,63,"","7.4",".434",".045",".227","0.7","12.2","6.4","18.1","1.8","0.5","19.0","12.8","-0.2","0.4","0.2",".028","-5.4","1.6","-3.9","-0.1"
"Shaun Livingston","PG",27,"229","49","1135","CLE",12,142,280,0.507,0,1,0,142,279,0.509,0.507,70,83,0.843,29,92,121,177,37,29,59,105,354,"","14.6",".559",".004",".296","2.8","9.8","6.2","24.6","1.7","2.1","15.7","14.7","1.9","0.6","2.4",".102","-0.3","0.1","-0.2","0.5"
"Shavlik Randolph","PF",29,"399","16","198","BOS",0,28,48,0.583,0,0,NA,28,48,0.583,0.583,11,27,0.407,28,42,70,4,8,7,10,38,67,"","15.9",".559",".000",".563","17.2","24.3","20.9","3.3","2.1","2.8","14.3","16.7","0.3","0.4","0.7",".159","-2.7","-0.8","-3.5","-0.1"
"Shawn Marion","PF",34,"117","67","2010","DAL",67,355,690,0.514,23,73,0.315,332,617,0.538,0.531,79,101,0.782,146,379,525,163,75,47,103,111,812,"","18.0",".553",".106",".146","8.2","20.6","14.5","13.1","1.9","1.8","12.3","19.0","2.9","2.5","5.3",".127","1.6","0.6","2.2","2.1"
"Shelvin Mack","PG",22,"351","20","268","ATL",1,41,84,0.488,14,35,0.4,27,49,0.551,0.571,8,14,0.571,0,24,24,44,9,0,24,28,104,"","12.3",".577",".417",".167","0.0","10.1","5.1","26.3","1.7","0.0","21.0","19.7","0.1","0.2","0.4",".068","-2.2","-0.6","-2.8","-0.1"
"Shelvin Mack","PG",22,"351","31","416","3TM",3,58,126,0.46,18,49,0.367,40,77,0.519,0.532,9,16,0.563,3,37,40,68,15,0,34,39,143,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shelvin Mack","PG",22,"351","7","141","WAS",2,16,40,0.4,4,13,0.308,12,27,0.444,0.45,1,2,0.5,3,13,16,23,6,0,8,10,37,"","10.4",".453",".325",".050","2.3","10.3","6.3","26.3","2.2","0.0","16.4","15.8","0.0","0.2","0.2",".052","-2.9","1.2","-1.7","0.0"
"Shelvin Mack","SG",22,"351","4","7","PHI",0,1,2,0.5,0,1,0,1,1,1,0.5,0,0,NA,0,0,0,1,0,0,2,1,2,"","-6.4",".500",".500",".000","0.0","0.0","0.0","22.6","0.0","0.0","50.0","26.3","-0.1","0.0","-0.1","-0.348","-13.8","-4.1","-17.9","0.0"
"Solomon Jones","PF",28,"468","2","26","NYK",1,0,1,0,0,0,NA,0,1,0,0,0,0,NA,1,2,3,0,0,1,3,3,0,"","-5.7",".000",".000",".000","4.4","9.3","6.8","0.0","0.0","3.3","75.0","7.2","-0.1","0.0","-0.1","-0.172","-9.7","-1.2","-10.9","-0.1"
"Spencer Hawes","C",24,"92","82","2233","PHI",40,376,811,0.464,31,87,0.356,345,724,0.477,0.483,122,157,0.777,173,417,590,183,24,113,131,233,905,"","16.0",".514",".107",".194","8.5","21.7","14.9","13.5","0.6","3.9","13.0","20.9","1.7","2.8","4.5",".096","-1.1","0.6","-0.5","0.9"
"Stephen Curry","PG",24,"7","78","2983","GSW",78,626,1388,0.451,272,600,0.453,354,788,0.449,0.549,262,291,0.9,59,255,314,539,126,12,240,198,1786,"MVP-11","21.3",".589",".432",".210","2.3","9.1","5.8","31.1","2.1","0.3","13.7","26.4","8.4","2.8","11.2",".180","5.3","0.1","5.4","5.6"
"Stephen Jackson","SF",34,"256","55","1075","SAS",6,123,330,0.373,46,170,0.271,77,160,0.481,0.442,49,70,0.7,22,133,155,80,37,14,77,89,341,"","8.0",".473",".515",".212","2.5","13.5","8.3","10.7","1.8","0.9","17.6","18.7","-1.2","1.5","0.3",".013","-3.6","0.1","-3.5","-0.4"
"Steve Blake","PG",32,"264","45","1175","LAL",13,114,270,0.422,72,171,0.421,42,99,0.424,0.556,27,35,0.771,21,111,132,173,34,6,62,83,327,"","11.7",".573",".633",".130","2.0","10.1","6.2","21.9","1.5","0.4","17.8","13.2","1.6","0.8","2.4",".097","0.1","0.4","0.5","0.7"
"Steve Nash","PG",38,"166","50","1627","LAL",50,236,475,0.497,57,130,0.438,179,345,0.519,0.557,107,116,0.922,26,116,142,333,30,5,126,70,636,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steve Novak","SF",29,"193","81","1641","NYK",1,178,430,0.414,149,351,0.425,29,79,0.367,0.587,30,33,0.909,17,135,152,35,28,8,12,97,535,"","11.3",".602",".816",".077","1.2","10.0","5.4","3.3","0.9","0.4","2.6","13.0","3.2","0.8","4.0",".116","1.0","-1.0","0.1","0.9"
"Taj Gibson","PF",27,"200","65","1459","CHI",5,214,441,0.485,0,4,0,214,437,0.49,0.485,89,131,0.679,125,220,345,61,27,90,76,166,517,"","14.4",".518",".009",".297","9.7","17.5","13.6","7.1","1.0","4.7","13.2","18.1","1.0","2.3","3.3",".109","-2.1","1.0","-1.1","0.3"
"Tayshaun Prince","SF",32,"103","37","1174","MEM",36,144,336,0.429,15,41,0.366,129,295,0.437,0.451,22,37,0.595,29,126,155,85,27,12,35,41,325,"","10.2",".461",".122",".110","2.9","12.9","7.8","11.6","1.2","0.8","9.0","15.2","0.3","1.6","1.8",".075","-1.6","0.7","-0.9","0.3"
"Tayshaun Prince","SF",32,"103","45","1457","DET",45,215,484,0.444,23,53,0.434,192,431,0.445,0.468,74,93,0.796,43,166,209,111,21,13,54,45,527,"","12.5",".502",".110",".192","3.3","13.4","8.3","12.6","0.8","0.7","9.3","18.1","1.2","0.6","1.7",".057","-0.4","-1.0","-1.4","0.2"
"Terrel Harris","SG",25,"438","13","108","NOH",0,2,19,0.105,0,7,0,2,12,0.167,0.105,1,2,0.5,0,17,17,7,2,3,13,14,5,"","-6.8",".126",".368",".105","0.0","19.1","9.4","8.9","1.0","2.3","39.5","14.2","-0.7","0.1","-0.6","-0.267","-12.6","-0.7","-13.3","-0.3"
"Terrel Harris","SG",25,"438","7","29","MIA",0,2,8,0.25,0,1,0,2,7,0.286,0.25,6,8,0.75,4,5,9,2,0,0,4,3,10,"","7.2",".434",".125","1.000","18.0","20.1","19.1","9.5","0.0","0.0","25.8","25.6","0.0","0.0","0.0","-0.040","-5.2","-4.6","-9.8","-0.1"
"Terrence Jones","PF",21,"376","19","276","HOU",0,43,94,0.457,5,19,0.263,38,75,0.507,0.484,13,17,0.765,28,37,65,15,12,19,13,21,104,"","17.1",".512",".202",".181","11.6","15.0","13.4","8.6","2.2","5.2","11.4","18.1","0.3","0.4","0.7",".128","0.3","1.4","1.7","0.3"
"Terrence Ross","SG",21,"211","73","1239","TOR",2,186,457,0.407,65,196,0.332,121,261,0.464,0.478,30,42,0.714,35,109,144,53,43,14,48,122,467,"","10.4",".491",".429",".092","3.3","10.6","6.9","7.2","1.8","0.9","9.2","19.6","0.0","0.8","0.9",".034","-1.7","-0.7","-2.5","-0.1"
"Terrence Williams","SF",25,"372","24","318","BOS",0,48,97,0.495,5,15,0.333,43,82,0.524,0.521,9,21,0.429,4,40,44,38,11,2,22,13,110,"","12.3",".518",".155",".216","1.5","14.4","8.2","19.7","1.8","0.5","17.2","19.1","-0.1","0.4","0.3",".046","-1.9","-0.5","-2.4","0.0"
"Thabo Sefolosha","SG",28,"173","81","2229","OKC",81,224,466,0.481,108,258,0.419,116,208,0.558,0.597,57,69,0.826,58,259,317,125,103,44,64,177,613,"","12.8",".617",".554",".148","3.2","12.4","8.2","8.2","2.4","1.5","11.4","11.4","3.6","3.1","6.8",".146","0.6","1.8","2.4","2.5"
"Thaddeus Young","PF",24,"52","76","2629","PHI",76,509,958,0.531,1,8,0.125,508,950,0.535,0.532,108,188,0.574,182,389,571,125,133,55,90,191,1127,"","18.2",".541",".008",".196","7.6","17.2","12.3","8.2","2.7","1.6","8.0","19.8","3.7","3.7","7.4",".136","0.2","1.0","1.2","2.1"
"Thomas Robinson","PF",21,"258","19","247","HOU",0,35,78,0.449,0,1,0,35,77,0.455,0.449,16,38,0.421,30,47,77,10,16,5,23,29,86,"","12.0",".454",".013",".487","13.9","21.3","17.7","6.2","3.2","1.5","19.5","20.8","-0.3","0.4","0.1",".024","-4.2","0.0","-4.2","-0.1"
"Thomas Robinson","PF",21,"258","51","809","SAC",0,103,243,0.424,0,0,NA,103,243,0.424,0.424,41,71,0.577,92,146,238,36,25,21,65,95,247,"","10.6",".450",".000",".292","12.7","21.3","16.9","6.8","1.6","2.0","19.2","18.6","-0.7","0.5","-0.2","-0.010","-3.7","-1.9","-5.6","-0.7"
"Tiago Splitter","PF",28,"108","81","1997","SAS",58,315,563,0.56,0,2,0,315,561,0.561,0.56,208,285,0.73,144,371,515,130,63,64,100,161,838,"","18.7",".609",".004",".506","8.8","20.3","14.9","10.0","1.6","2.3","12.7","18.2","4.7","3.5","8.2",".197","0.8","1.3","2.2","2.1"
"Tim Duncan","C",36,"40","69","2078","SAS",69,490,976,0.502,2,7,0.286,488,969,0.504,0.503,245,300,0.817,124,562,686,184,50,183,147,117,1227,"MVP-7,DPOY-6,AS,NBA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tim Ohlbrecht","C",24,"458","3","12","HOU",0,1,3,0.333,0,0,NA,1,3,0.333,0.333,1,1,1,0,1,1,1,1,0,4,1,3,"","-6.1",".436",".000",".333","0.0","9.3","4.7","11.8","4.2","0.0","53.8","27.1","-0.1","0.0","-0.1","-0.369","-17.2","0.0","-17.2","0.0"
"Timofey Mozgov","C",26,"373","41","366","DEN",1,44,87,0.506,0,2,0,44,85,0.518,0.506,20,26,0.769,50,57,107,9,6,18,25,57,108,"","12.3",".549",".023",".299","15.6","17.1","16.4","3.4","0.8","3.8","20.3","14.6","0.3","0.4","0.7",".096","-2.8","-1.0","-3.7","-0.2"
"Tobias Harris","PF",20,"177","27","974","ORL",20,180,397,0.453,27,87,0.31,153,310,0.494,0.487,80,111,0.721,56,174,230,56,24,37,48,89,467,"","17.0",".524",".219",".280","6.5","20.2","13.3","9.6","1.3","2.9","9.7","23.1","1.0","0.9","1.9",".092","0.5","-0.5","0.0","0.5"
"Tobias Harris","SF",20,"177","28","325","MIL",14,53,115,0.461,7,21,0.333,46,94,0.489,0.491,23,26,0.885,17,40,57,13,8,7,18,31,136,"","13.0",".538",".183",".226","5.4","13.7","9.4","6.4","1.2","1.6","12.5","19.4","0.2","0.3","0.5",".080","-1.5","-0.6","-2.1","0.0"
"Tobias Harris","SF",20,"177","55","1299","2TM",34,233,512,0.455,34,108,0.315,199,404,0.493,0.488,103,137,0.752,73,214,287,69,32,44,66,120,603,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toney Douglas","PG",26,"194","22","376","SAC",0,49,114,0.43,21,54,0.389,28,60,0.467,0.522,16,16,1,11,37,48,58,31,1,25,42,135,"","16.0",".558",".474",".140","3.3","11.6","7.3","23.8","4.2","0.2","17.1","17.3","0.6","0.3","0.9",".110","-0.2","1.9","1.8","0.4"
"Toney Douglas","PG",26,"194","49","913","HOU",0,139,352,0.395,61,162,0.377,78,190,0.411,0.482,60,68,0.882,23,67,90,93,40,2,56,103,399,"","12.3",".522",".460",".193","2.9","8.2","5.6","16.0","2.2","0.2","12.8","21.0","0.8","0.7","1.5",".081","-1.2","-0.3","-1.5","0.1"
"Tony Allen","SG",31,"141","79","2109","MEM",79,284,638,0.445,3,24,0.125,281,614,0.458,0.447,134,187,0.717,121,242,363,98,119,44,94,211,705,"DPOY-5","13.2",".489",".038",".293","6.6","13.8","10.2","7.6","3.1","1.7","11.5","17.8","1.0","4.1","5.1",".115","-2.0","2.4","0.4","1.2"
"Tony Parker","PG",30,"26","66","2174","SAS",66,519,995,0.522,24,68,0.353,495,927,0.534,0.534,279,330,0.845,18,180,198,499,54,6,170,92,1341,"MVP-6,AS,NBA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
